transaction_id,user_id,amount,transaction_time,location,device_id,merchant,fraud_flag
T10704,U1572,46436,25-09-24 0:59,Delhi,D102,Amazon,0
T10705,U835,37234,18-03-24 7:57,Mumbai,D396,Zomato,0
T10706,U430,19874,26-09-24 11:33,Bangalore,D394,Flipkart,0
T10707,U1796,47841,08-03-24 8:33,Delhi,D25,Flipkart,0
T10708,U1762,2644,30-11-24 18:32,Hyderabad,D152,Flipkart,0
T10709,U415,47854,07-10-24 6:21,Hyderabad,D220,Zomato,0
T10710,U83,35111,01-11-24 18:35,Bangalore,D118,Amazon,0
T10711,U664,43696,20-07-24 9:33,Mumbai,D15,Swiggy,0
T10712,U1940,15275,30-07-24 14:31,Delhi,D304,Flipkart,0
T10713,U508,37401,12-08-24 8:44,Delhi,D386,Paytm,0
T10714,U981,26735,26-08-24 16:10,Mumbai,D3,Swiggy,0
T10715,U174,5682,14-04-24 7:34,Delhi,D370,Swiggy,0
T10716,U270,45541,28-10-24 8:01,Bangalore,D449,Paytm,0
T10717,U311,34043,02-01-24 6:56,Hyderabad,D170,Amazon,0
T10718,U1273,48454,24-02-24 9:48,Chennai,D154,Paytm,0
T10719,U202,47392,05-01-24 11:27,Mumbai,D207,Swiggy,0
T10720,U1929,36621,10-01-24 5:41,Chennai,D454,Zomato,0
T10721,U95,27063,03-03-24 4:58,Chennai,D3,Zomato,0
T10722,U1164,21083,02-07-24 20:48,Hyderabad,D318,Flipkart,0
T10723,U600,32619,08-04-24 17:12,Hyderabad,D399,Amazon,0
T10724,U424,47089,10-08-24 11:55,Hyderabad,D15,Swiggy,0
T10725,U1284,3859,28-06-24 18:02,Bangalore,D359,Paytm,0
T10726,U1075,33844,13-09-24 0:47,Delhi,D263,Amazon,0
T10727,U1796,34192,05-09-24 23:54,Chennai,D9,Flipkart,0
T10728,U426,24220,14-10-24 17:08,Mumbai,D349,Flipkart,0
T10729,U713,25440,20-10-24 3:05,Mumbai,D249,Amazon,0
T10730,U1226,19829,04-10-24 15:56,Delhi,D310,Amazon,0
T10731,U630,3935,11-04-24 7:49,Mumbai,D85,Swiggy,0
T10732,U177,1229,02-08-24 23:44,Delhi,D353,Zomato,0
T10733,U163,27737,25-05-24 21:08,Hyderabad,D496,Amazon,0
T10734,U1631,8793,12-12-24 14:51,Chennai,D67,Zomato,0
T10735,U796,16177,18-07-24 3:18,Mumbai,D75,Flipkart,0
T10736,U1638,22470,27-01-24 7:29,Delhi,D432,Zomato,0
T10737,U62,30920,19-01-24 16:35,Mumbai,D243,Flipkart,0
T10738,U822,11675,09-11-24 22:56,Chennai,D473,Amazon,0
T10739,U1274,10244,17-03-24 13:40,Bangalore,D193,Zomato,0
T10740,U177,39158,18-01-24 10:57,Bangalore,D239,Swiggy,0
T10741,U754,24363,01-02-24 12:09,Chennai,D77,Zomato,0
T10742,U66,28263,05-04-24 8:15,Hyderabad,D34,Paytm,0
T10743,U1226,11982,24-08-24 13:51,Hyderabad,D177,Zomato,0
T10744,U726,15771,28-09-24 10:34,Chennai,D106,Flipkart,1
T10745,U1143,48874,15-10-24 13:07,Hyderabad,D363,Zomato,0
T10746,U1606,39077,07-01-24 0:19,Mumbai,D221,Flipkart,1
T10747,U1589,22465,24-06-24 18:29,Delhi,D194,Amazon,0
T10748,U1629,5949,02-10-24 9:25,Bangalore,D451,Amazon,0
T10749,U747,41968,29-10-24 23:22,Bangalore,D178,Amazon,0
T10750,U312,21009,01-03-24 17:37,Bangalore,D120,Swiggy,0
T10751,U461,19169,06-09-24 14:27,Delhi,D110,Amazon,0
T10752,U334,27358,22-08-24 9:44,Chennai,D436,Flipkart,0
T10753,U332,21316,26-02-24 1:22,Chennai,D112,Flipkart,0
T10754,U1050,11492,05-08-24 10:24,Bangalore,D97,Paytm,0
T10755,U1344,25539,24-09-24 18:28,Bangalore,D281,Paytm,0
T10756,U1430,34680,07-01-24 7:08,Delhi,D33,Swiggy,0
T10757,U725,9403,13-02-24 8:37,Bangalore,D235,Flipkart,0
T10758,U453,45468,16-10-24 4:58,Hyderabad,D331,Paytm,0
T10759,U299,43447,10-05-24 4:04,Mumbai,D203,Swiggy,1
T10760,U435,47951,10-03-24 2:35,Bangalore,D429,Paytm,0
T10761,U1548,48302,25-06-24 11:33,Chennai,D449,Paytm,0
T10762,U1378,21833,18-07-24 10:56,Chennai,D210,Zomato,0
T10763,U1229,42288,18-07-24 23:34,Delhi,D104,Amazon,0
T10764,U854,28720,06-07-24 15:30,Hyderabad,D183,Zomato,0
T10765,U1483,41841,04-06-24 2:34,Hyderabad,D1,Paytm,0
T10766,U299,38260,09-01-24 22:57,Hyderabad,D231,Amazon,0
T10767,U544,28583,04-07-24 4:38,Delhi,D478,Swiggy,0
T10768,U199,18470,06-01-24 12:19,Mumbai,D155,Flipkart,0
T10769,U1672,48272,21-03-24 11:34,Delhi,D389,Swiggy,0
T10770,U1575,16054,28-08-24 6:06,Hyderabad,D170,Amazon,0
T10771,U917,48070,30-11-24 2:20,Hyderabad,D150,Zomato,0
T10772,U920,16530,20-10-24 1:40,Delhi,D478,Zomato,0
T10773,U1444,47876,19-09-24 7:07,Hyderabad,D212,Paytm,1
T10774,U113,2956,24-11-24 20:50,Hyderabad,D93,Amazon,0
T10775,U673,46727,07-04-24 5:54,Chennai,D102,Zomato,0
T10776,U1508,23639,04-10-24 9:53,Bangalore,D154,Paytm,0
T10777,U899,15378,20-05-24 7:35,Hyderabad,D12,Flipkart,0
T10778,U489,12712,09-12-24 20:24,Bangalore,D334,Flipkart,0
T10779,U841,22960,29-06-24 13:53,Chennai,D451,Zomato,0
T10780,U144,1557,07-02-24 0:41,Mumbai,D54,Amazon,0
T10781,U724,1426,07-07-24 9:22,Chennai,D32,Amazon,0
T10782,U622,6156,26-11-24 16:51,Bangalore,D189,Amazon,1
T10783,U1648,37128,03-04-24 1:45,Bangalore,D452,Paytm,0
T10784,U808,27070,02-07-24 6:00,Chennai,D365,Swiggy,0
T10785,U1117,48359,03-09-24 7:32,Delhi,D305,Paytm,0
T10786,U1308,46943,27-01-24 9:34,Delhi,D237,Zomato,0
T10787,U1826,3063,01-07-24 1:20,Chennai,D154,Paytm,0
T10788,U1578,33632,17-04-24 0:23,Hyderabad,D429,Paytm,0
T10789,U564,37303,22-06-24 12:54,Mumbai,D333,Paytm,0
T10790,U881,11228,21-07-24 1:36,Hyderabad,D290,Amazon,0
T10791,U1859,32858,22-05-24 11:04,Delhi,D203,Paytm,0
T10792,U706,38572,20-03-24 17:49,Chennai,D134,Amazon,0
T10793,U661,44534,16-03-24 12:01,Delhi,D65,Flipkart,0
T10794,U1507,22204,15-05-24 20:06,Hyderabad,D220,Amazon,1
T10795,U1804,34702,29-02-24 11:59,Bangalore,D249,Paytm,0
T10796,U427,35365,22-01-24 3:57,Bangalore,D467,Paytm,0
T10797,U917,24562,18-10-24 19:55,Chennai,D60,Amazon,1
T10798,U82,35018,07-01-24 17:38,Bangalore,D393,Zomato,0
T10799,U379,49861,15-11-24 22:59,Hyderabad,D297,Amazon,0
T10800,U122,27968,27-02-24 22:18,Delhi,D446,Zomato,0
T10801,U13,1325,06-01-24 5:29,Delhi,D425,Paytm,0
T10802,U1244,17765,10-06-24 13:33,Hyderabad,D388,Paytm,0
T10803,U1022,22050,20-09-24 10:30,Chennai,D191,Paytm,0
T10804,U926,37658,24-10-24 10:35,Bangalore,D223,Paytm,0
T10805,U154,6238,01-06-24 4:01,Bangalore,D352,Amazon,0
T10806,U456,47854,25-01-24 14:02,Bangalore,D496,Zomato,0
T10807,U246,22578,07-05-24 7:28,Chennai,D319,Amazon,0
T10808,U512,48587,15-07-24 17:15,Mumbai,D273,Swiggy,0
T10809,U475,31393,21-08-24 11:24,Delhi,D69,Flipkart,0
T10810,U427,8216,07-07-24 22:47,Bangalore,D283,Flipkart,0
T10811,U336,38351,29-01-24 3:28,Bangalore,D325,Paytm,0
T10812,U172,32253,04-02-24 5:21,Mumbai,D192,Flipkart,0
T10813,U1263,19006,24-08-24 13:40,Bangalore,D358,Flipkart,0
T10814,U1865,23403,09-11-24 4:32,Mumbai,D314,Flipkart,0
T10815,U1195,6654,11-06-24 19:25,Chennai,D164,Paytm,0
T10816,U1432,30863,27-04-24 14:19,Delhi,D457,Zomato,0
T10817,U1459,20312,17-04-24 21:22,Bangalore,D118,Paytm,0
T10818,U1996,13332,05-02-24 9:24,Bangalore,D186,Swiggy,0
T10819,U567,49837,02-09-24 4:46,Bangalore,D451,Flipkart,0
T10820,U1934,37685,09-11-24 21:59,Chennai,D479,Flipkart,0
T10821,U1328,20101,22-08-24 3:07,Mumbai,D264,Amazon,0
T10822,U1280,27489,15-10-24 13:16,Bangalore,D5,Amazon,0
T10823,U950,35082,04-06-24 6:33,Hyderabad,D334,Zomato,0
T10824,U1608,14202,03-12-24 19:39,Delhi,D356,Paytm,0
T10825,U423,36626,23-02-24 7:34,Bangalore,D243,Paytm,0
T10826,U1057,7335,10-12-24 19:59,Mumbai,D227,Amazon,0
T10827,U1629,7793,04-05-24 18:01,Mumbai,D186,Zomato,0
T10828,U896,1398,14-08-24 1:49,Hyderabad,D161,Amazon,0
T10829,U1274,29461,21-06-24 3:31,Delhi,D114,Zomato,0
T10830,U1215,26425,18-07-24 21:23,Mumbai,D310,Flipkart,0
T10831,U908,13170,01-08-24 20:28,Bangalore,D471,Paytm,0
T10832,U1859,31215,21-02-24 22:55,Hyderabad,D413,Amazon,0
T10833,U1349,40599,18-04-24 7:46,Chennai,D207,Zomato,0
T10834,U192,37841,07-02-24 0:57,Bangalore,D24,Amazon,0
T10835,U489,36381,16-05-24 7:45,Delhi,D51,Amazon,0
T10836,U675,25074,13-11-24 10:12,Chennai,D88,Paytm,0
T10837,U726,11666,03-03-24 4:18,Hyderabad,D366,Flipkart,0
T10838,U1508,29323,30-01-24 3:43,Mumbai,D106,Amazon,0
T10839,U1118,48527,12-08-24 20:15,Hyderabad,D297,Amazon,0
T10840,U1873,14098,06-01-24 1:50,Bangalore,D499,Paytm,1
T10841,U820,21881,27-03-24 17:30,Bangalore,D150,Amazon,0
T10842,U211,38963,14-03-24 6:17,Chennai,D361,Swiggy,1
T10843,U1275,42759,31-01-24 0:37,Mumbai,D388,Amazon,0
T10844,U924,44752,07-05-24 19:04,Delhi,D483,Swiggy,0
T10845,U1672,16059,06-09-24 1:58,Bangalore,D473,Amazon,0
T10846,U585,501,02-02-24 23:36,Delhi,D209,Swiggy,0
T10847,U235,40460,01-03-24 3:25,Delhi,D184,Zomato,0
T10848,U334,19398,06-03-24 13:27,Hyderabad,D295,Zomato,0
T10849,U1653,2256,19-08-24 16:57,Bangalore,D67,Amazon,1
T10850,U280,6481,30-03-24 23:26,Mumbai,D253,Swiggy,0
T10851,U1049,45974,10-05-24 16:47,Bangalore,D452,Zomato,0
T10852,U402,23628,12-11-24 17:08,Bangalore,D347,Amazon,1
T10853,U1938,14237,18-10-24 15:33,Delhi,D55,Flipkart,0
T10854,U1093,28452,08-04-24 16:19,Hyderabad,D377,Swiggy,0
T10855,U700,174,16-09-24 23:11,Hyderabad,D298,Amazon,0
T10856,U994,2681,29-02-24 4:12,Mumbai,D340,Paytm,0
T10857,U1919,12383,09-05-24 3:02,Chennai,D87,Flipkart,0
T10858,U1446,43756,20-03-24 17:45,Chennai,D279,Amazon,0
T10859,U1739,44775,24-03-24 13:19,Bangalore,D317,Amazon,0
T10860,U810,17244,04-04-24 0:39,Mumbai,D393,Zomato,0
T10861,U1185,28075,17-09-24 14:13,Bangalore,D415,Zomato,0
T10862,U1295,2530,28-10-24 20:48,Delhi,D81,Swiggy,0
T10863,U1321,2238,02-10-24 12:52,Hyderabad,D318,Swiggy,0
T10864,U1828,39740,26-03-24 9:00,Bangalore,D436,Flipkart,1
T10865,U681,3520,23-10-24 1:24,Hyderabad,D263,Swiggy,0
T10866,U922,14242,19-10-24 9:43,Chennai,D126,Amazon,0
T10867,U937,3343,23-11-24 23:35,Mumbai,D67,Swiggy,0
T10868,U652,8935,30-06-24 5:44,Chennai,D53,Amazon,0
T10869,U345,6538,07-03-24 8:16,Hyderabad,D164,Flipkart,0
T10870,U604,38130,28-08-24 14:41,Mumbai,D123,Paytm,0
T10871,U256,12463,09-11-24 12:41,Mumbai,D297,Flipkart,0
T10872,U1239,35905,09-01-24 23:55,Mumbai,D471,Flipkart,0
T10873,U253,24370,25-08-24 19:19,Hyderabad,D470,Zomato,0
T10874,U1139,27675,27-01-24 23:34,Hyderabad,D196,Zomato,0
T10875,U671,20915,01-01-24 6:57,Chennai,D99,Amazon,0
T10876,U1747,32190,22-07-24 3:55,Mumbai,D493,Flipkart,0
T10877,U1522,1117,09-01-24 23:11,Hyderabad,D116,Paytm,0
T10878,U943,999,20-06-24 10:28,Mumbai,D387,Amazon,0
T10879,U209,46446,17-03-24 16:10,Delhi,D18,Swiggy,0
T10880,U417,16657,11-01-24 7:36,Bangalore,D279,Zomato,0
T10881,U1014,46744,10-10-24 12:37,Hyderabad,D91,Amazon,0
T10882,U902,25171,06-08-24 12:29,Hyderabad,D384,Swiggy,0
T10883,U1895,13680,14-08-24 10:28,Bangalore,D295,Flipkart,0
T10884,U1227,22177,01-09-24 23:56,Chennai,D45,Zomato,0
T10885,U1539,43233,10-12-24 3:51,Bangalore,D259,Paytm,0
T10886,U713,40058,19-04-24 17:59,Bangalore,D475,Swiggy,0
T10887,U699,19034,27-09-24 3:55,Chennai,D354,Amazon,0
T10888,U665,36603,30-08-24 12:45,Chennai,D36,Amazon,0
T10889,U1266,37127,17-07-24 11:00,Delhi,D481,Paytm,0
T10890,U1895,10184,14-03-24 3:16,Delhi,D442,Zomato,0
T10891,U244,49803,25-01-24 17:31,Mumbai,D156,Swiggy,0
T10892,U609,8955,23-03-24 20:37,Hyderabad,D252,Flipkart,0
T10893,U1590,19011,22-02-24 3:21,Bangalore,D229,Amazon,1
T10894,U556,4008,09-12-24 2:38,Chennai,D164,Flipkart,0
T10895,U1268,8659,09-01-24 9:51,Mumbai,D118,Flipkart,0
T10896,U1311,8588,01-01-24 8:08,Mumbai,D382,Zomato,0
T10897,U1122,42646,03-09-24 5:35,Bangalore,D136,Swiggy,0
T10898,U222,42848,06-12-24 10:47,Mumbai,D25,Zomato,0
T10899,U1866,47646,25-06-24 19:48,Delhi,D209,Amazon,0
T10900,U1627,20905,09-02-24 13:52,Delhi,D117,Zomato,0
T10901,U1754,27569,27-07-24 7:36,Mumbai,D210,Amazon,0
T10902,U721,12578,28-07-24 1:12,Chennai,D164,Amazon,0
T10903,U623,34797,15-08-24 19:07,Bangalore,D208,Swiggy,0
T10904,U1760,26240,16-06-24 7:47,Delhi,D348,Paytm,0
T10905,U1809,25884,05-08-24 2:29,Hyderabad,D317,Amazon,0
T10906,U1230,45528,25-04-24 15:51,Mumbai,D2,Paytm,0
T10907,U214,16242,06-03-24 10:49,Delhi,D83,Zomato,0
T10908,U1096,45517,04-12-24 7:33,Delhi,D38,Flipkart,0
T10909,U18,8238,06-02-24 5:33,Bangalore,D70,Zomato,0
T10910,U330,28389,29-09-24 10:29,Delhi,D468,Zomato,0
T10911,U1894,49418,13-08-24 12:06,Hyderabad,D283,Zomato,1
T10912,U1492,47449,02-02-24 22:38,Hyderabad,D171,Swiggy,0
T10913,U100,3071,23-02-24 16:24,Mumbai,D136,Swiggy,0
T10914,U367,20988,28-08-24 18:20,Hyderabad,D164,Zomato,0
T10915,U1961,38645,18-01-24 15:41,Hyderabad,D90,Flipkart,0
T10916,U529,35477,23-04-24 13:49,Mumbai,D252,Zomato,0
T10917,U139,22258,31-01-24 18:20,Chennai,D427,Flipkart,0
T10918,U848,8571,19-11-24 12:59,Mumbai,D361,Paytm,0
T10919,U1033,44006,27-04-24 1:48,Hyderabad,D180,Zomato,0
T10920,U470,5570,06-02-24 10:39,Mumbai,D152,Paytm,0
T10921,U433,13665,01-05-24 0:55,Chennai,D249,Amazon,0
T10922,U647,21588,02-03-24 18:53,Chennai,D13,Flipkart,0
T10923,U682,8716,15-08-24 13:32,Delhi,D375,Flipkart,0
T10924,U631,39981,07-01-24 10:38,Bangalore,D186,Swiggy,0
T10925,U53,18585,16-01-24 21:29,Bangalore,D125,Flipkart,0
T10926,U854,26084,23-11-24 18:19,Hyderabad,D105,Swiggy,0
T10927,U1062,16234,03-12-24 11:52,Hyderabad,D42,Zomato,0
T10928,U872,31665,05-03-24 22:42,Hyderabad,D29,Zomato,0
T10929,U735,11112,21-06-24 21:27,Mumbai,D275,Flipkart,0
T10930,U1339,28495,14-09-24 16:27,Chennai,D186,Amazon,0
T10931,U1075,8931,28-06-24 12:54,Chennai,D106,Amazon,0
T10932,U1566,12052,03-12-24 14:30,Delhi,D380,Zomato,0
T10933,U1037,18083,12-11-24 0:14,Mumbai,D360,Zomato,0
T10934,U911,23862,15-05-24 15:31,Bangalore,D115,Flipkart,0
T10935,U1663,35217,03-02-24 3:48,Delhi,D24,Swiggy,0
T10936,U1366,47539,05-03-24 14:04,Hyderabad,D327,Amazon,0
T10937,U1722,31324,06-04-24 20:31,Hyderabad,D6,Flipkart,0
T10938,U655,25616,25-11-24 0:16,Delhi,D499,Paytm,0
T10939,U1234,36890,08-12-24 9:51,Delhi,D450,Flipkart,0
T10940,U1077,29446,17-04-24 5:09,Bangalore,D61,Paytm,1
T10941,U78,47721,20-08-24 5:25,Chennai,D54,Paytm,0
T10942,U1713,30629,21-04-24 1:33,Mumbai,D209,Amazon,0
T10943,U1324,37291,28-05-24 9:22,Chennai,D474,Swiggy,0
T10944,U378,23318,02-12-24 2:58,Delhi,D397,Paytm,0
T10945,U933,11032,24-08-24 20:07,Mumbai,D134,Flipkart,1
T10946,U1963,13322,01-05-24 10:43,Delhi,D108,Amazon,0
T10947,U1409,5009,15-04-24 6:26,Chennai,D89,Swiggy,0
T10948,U1954,3133,19-04-24 19:04,Mumbai,D391,Swiggy,0
T10949,U1424,31778,23-04-24 1:36,Mumbai,D240,Amazon,0
T10950,U91,3682,02-06-24 8:57,Bangalore,D381,Paytm,0
T10951,U63,4549,03-03-24 15:16,Delhi,D159,Paytm,0
T10952,U764,18873,11-03-24 6:14,Hyderabad,D308,Flipkart,0
T10953,U1697,34245,07-02-24 11:50,Chennai,D126,Zomato,0
T10954,U1230,16905,06-08-24 10:53,Mumbai,D424,Swiggy,0
T10955,U46,47666,02-06-24 19:51,Delhi,D302,Swiggy,0
T10956,U1246,36492,19-08-24 4:37,Hyderabad,D138,Zomato,0
T10957,U1976,40242,10-10-24 12:38,Bangalore,D23,Paytm,0
T10958,U155,41926,21-04-24 17:39,Bangalore,D352,Swiggy,0
T10959,U548,32881,10-06-24 11:48,Mumbai,D233,Paytm,0
T10960,U1213,7273,26-10-24 16:38,Mumbai,D230,Amazon,0
T10961,U434,14499,10-10-24 18:45,Hyderabad,D87,Zomato,0
T10962,U70,23514,30-01-24 1:14,Delhi,D204,Paytm,1
T10963,U1570,48296,01-05-24 10:18,Hyderabad,D216,Amazon,0
T10964,U869,3622,22-01-24 17:15,Chennai,D446,Amazon,0
T10965,U75,7016,09-06-24 3:36,Delhi,D263,Flipkart,0
T10966,U1385,33082,18-08-24 16:47,Delhi,D488,Amazon,0
T10967,U103,40530,12-04-24 5:58,Chennai,D278,Amazon,0
T10968,U508,26933,07-01-24 3:00,Bangalore,D392,Paytm,0
T10969,U1975,1497,03-05-24 11:16,Hyderabad,D24,Amazon,1
T10970,U1673,14149,27-04-24 7:12,Delhi,D224,Swiggy,0
T10971,U1927,2951,11-03-24 21:27,Chennai,D474,Flipkart,0
T10972,U935,2376,21-06-24 7:31,Hyderabad,D384,Amazon,0
T10973,U253,36976,09-12-24 20:39,Bangalore,D353,Amazon,0
T10974,U1384,32774,09-12-24 23:10,Bangalore,D480,Amazon,0
T10975,U261,314,09-09-24 13:22,Mumbai,D357,Amazon,0
T10976,U487,40036,21-08-24 14:14,Delhi,D5,Zomato,0
T10977,U1998,4617,13-07-24 23:37,Bangalore,D93,Amazon,0
T10978,U1796,14813,22-07-24 13:45,Bangalore,D156,Flipkart,0
T10979,U457,38723,04-12-24 9:26,Delhi,D417,Swiggy,0
T10980,U1298,48166,17-02-24 21:39,Bangalore,D44,Flipkart,0
T10981,U1688,40561,01-04-24 23:37,Mumbai,D369,Swiggy,0
T10982,U845,9590,15-06-24 17:50,Chennai,D156,Paytm,0
T10983,U1645,10384,21-09-24 7:09,Hyderabad,D318,Swiggy,0
T10984,U1610,35864,13-08-24 10:00,Hyderabad,D63,Amazon,0
T10985,U553,28045,23-01-24 6:41,Mumbai,D208,Paytm,0
T10986,U1992,37217,22-09-24 6:08,Delhi,D359,Amazon,0
T10987,U1442,13734,12-02-24 17:32,Delhi,D433,Flipkart,0
T10988,U596,1994,11-03-24 20:51,Delhi,D359,Zomato,0
T10989,U1393,32451,30-01-24 20:54,Delhi,D236,Zomato,0
T10990,U1310,28645,10-11-24 18:49,Chennai,D417,Swiggy,0
T10991,U294,31145,05-02-24 23:19,Bangalore,D449,Paytm,0
T10992,U30,45485,21-11-24 2:38,Chennai,D116,Amazon,0
T10993,U1172,24372,18-08-24 3:22,Hyderabad,D452,Amazon,0
T10994,U1357,15485,09-03-24 15:48,Hyderabad,D428,Zomato,0
T10995,U1981,34236,03-02-24 21:12,Bangalore,D444,Flipkart,0
T10996,U796,32360,13-03-24 15:29,Mumbai,D185,Paytm,0
T10997,U384,49787,20-04-24 0:19,Hyderabad,D51,Amazon,0
T10998,U1681,582,13-09-24 22:01,Bangalore,D153,Flipkart,0
T10999,U1247,22447,08-06-24 1:04,Bangalore,D389,Flipkart,0
T11000,U1854,44522,29-02-24 7:27,Hyderabad,D285,Flipkart,0
T11001,U1838,4754,14-06-24 12:41,Delhi,D420,Zomato,0
T11002,U933,24056,12-03-24 10:50,Hyderabad,D66,Flipkart,0
T11003,U1735,21323,30-06-24 0:12,Delhi,D142,Paytm,0
T11004,U1319,17665,18-05-24 15:34,Chennai,D202,Paytm,0
T11005,U732,37493,21-08-24 0:43,Bangalore,D299,Amazon,0
T11006,U1542,6987,18-01-24 21:33,Mumbai,D19,Flipkart,0
T11007,U140,42052,19-09-24 8:21,Bangalore,D260,Swiggy,0
T11008,U1491,37272,10-06-24 8:38,Mumbai,D21,Zomato,0
T11009,U1680,17705,05-07-24 0:57,Delhi,D203,Swiggy,0
T11010,U176,26514,09-06-24 8:47,Chennai,D175,Amazon,0
T11011,U1019,33315,28-11-24 22:53,Delhi,D495,Swiggy,0
T11012,U9,3094,20-10-24 14:32,Mumbai,D233,Swiggy,0
T11013,U510,17710,09-10-24 12:49,Hyderabad,D107,Swiggy,0
T11014,U610,29829,07-10-24 9:37,Delhi,D356,Flipkart,0
T11015,U1717,48327,10-02-24 18:40,Mumbai,D400,Zomato,0
T11016,U1934,5057,07-02-24 3:22,Mumbai,D240,Flipkart,0
T11017,U1427,33175,12-07-24 14:38,Delhi,D113,Zomato,0
T11018,U1381,32705,08-04-24 23:40,Mumbai,D429,Flipkart,0
T11019,U1178,9084,18-05-24 1:20,Delhi,D493,Flipkart,0
T11020,U1586,1092,09-09-24 21:06,Hyderabad,D363,Swiggy,0
T11021,U132,20900,03-11-24 3:16,Delhi,D155,Swiggy,0
T11022,U1634,15984,20-11-24 15:57,Bangalore,D98,Swiggy,0
T11023,U1809,19274,24-05-24 22:19,Hyderabad,D241,Amazon,0
T11024,U1506,21169,16-07-24 20:20,Mumbai,D484,Swiggy,0
T11025,U776,19104,14-10-24 4:51,Hyderabad,D73,Paytm,0
T11026,U72,35464,01-11-24 20:14,Hyderabad,D393,Zomato,0
T11027,U450,8949,10-07-24 22:43,Chennai,D433,Paytm,0
T11028,U1218,21423,28-01-24 5:23,Mumbai,D190,Amazon,0
T11029,U1419,48385,08-05-24 20:39,Bangalore,D369,Amazon,0
T11030,U884,11045,08-08-24 12:56,Hyderabad,D265,Amazon,0
T11031,U570,10802,05-08-24 4:03,Mumbai,D94,Amazon,0
T11032,U1262,35965,08-01-24 3:25,Bangalore,D239,Flipkart,0
T11033,U1321,38247,11-06-24 7:23,Delhi,D282,Paytm,0
T11034,U1183,42679,16-01-24 2:48,Chennai,D160,Swiggy,0
T11035,U487,37915,25-10-24 14:34,Delhi,D226,Swiggy,0
T11036,U1007,3922,22-01-24 19:19,Hyderabad,D117,Paytm,0
T11037,U1746,16450,21-03-24 22:24,Bangalore,D93,Flipkart,0
T11038,U1311,7978,29-08-24 19:22,Chennai,D391,Flipkart,0
T11039,U1608,47548,24-01-24 15:57,Delhi,D127,Swiggy,0
T11040,U762,15001,24-06-24 23:50,Mumbai,D188,Zomato,0
T11041,U658,9377,15-02-24 16:25,Bangalore,D362,Zomato,0
T11042,U356,48828,05-10-24 9:04,Delhi,D316,Zomato,0
T11043,U1307,4184,30-06-24 17:04,Hyderabad,D454,Zomato,0
T11044,U1323,5978,19-06-24 16:28,Bangalore,D141,Flipkart,0
T11045,U1579,84,29-08-24 6:28,Chennai,D287,Flipkart,0
T11046,U1534,29937,04-09-24 19:35,Bangalore,D323,Swiggy,0
T11047,U674,8850,27-01-24 10:22,Hyderabad,D110,Zomato,0
T11048,U43,1921,10-02-24 12:10,Mumbai,D337,Flipkart,0
T11049,U1899,16349,14-08-24 17:18,Bangalore,D270,Amazon,0
T11050,U611,24530,21-05-24 19:57,Delhi,D460,Flipkart,0
T11051,U336,22389,07-10-24 15:59,Delhi,D22,Flipkart,0
T11052,U1459,33388,27-05-24 19:45,Hyderabad,D88,Paytm,0
T11053,U1572,20809,22-11-24 1:49,Mumbai,D418,Flipkart,0
T11054,U1062,11000,27-04-24 17:23,Chennai,D159,Paytm,0
T11055,U1240,49571,08-11-24 11:39,Mumbai,D112,Swiggy,0
T11056,U851,25507,09-06-24 19:24,Bangalore,D356,Paytm,0
T11057,U1424,45628,29-01-24 15:19,Delhi,D276,Swiggy,0
T11058,U1741,14504,09-02-24 23:11,Hyderabad,D353,Flipkart,0
T11059,U169,41705,15-09-24 10:28,Hyderabad,D239,Zomato,0
T11060,U285,26122,27-07-24 10:19,Chennai,D377,Zomato,0
T11061,U201,43389,09-07-24 16:14,Mumbai,D271,Zomato,0
T11062,U880,28294,19-09-24 22:17,Delhi,D179,Swiggy,0
T11063,U701,32765,15-04-24 19:38,Hyderabad,D255,Swiggy,0
T11064,U1500,11547,21-08-24 13:07,Chennai,D228,Flipkart,0
T11065,U1142,13869,30-05-24 10:13,Mumbai,D148,Swiggy,0
T11066,U113,40120,17-02-24 18:07,Delhi,D156,Flipkart,0
T11067,U1086,21052,26-10-24 20:39,Bangalore,D123,Flipkart,1
T11068,U1468,25458,09-09-24 20:54,Chennai,D374,Amazon,0
T11069,U1908,9150,17-11-24 21:00,Delhi,D212,Amazon,0
T11070,U995,44303,23-08-24 6:19,Mumbai,D304,Paytm,0
T11071,U1500,23556,03-12-24 7:54,Mumbai,D380,Flipkart,0
T11072,U1821,15849,03-04-24 5:07,Chennai,D339,Paytm,0
T11073,U622,29906,17-05-24 17:12,Delhi,D92,Amazon,0
T11074,U1818,26845,07-06-24 18:56,Hyderabad,D497,Paytm,0
T11075,U1600,49496,13-05-24 21:04,Chennai,D89,Swiggy,0
T11076,U1658,19078,02-11-24 16:55,Hyderabad,D188,Flipkart,0
T11077,U278,15991,23-03-24 11:40,Bangalore,D162,Swiggy,0
T11078,U325,34519,10-12-24 7:48,Hyderabad,D5,Swiggy,0
T11079,U1205,37903,29-10-24 22:50,Chennai,D430,Flipkart,0
T11080,U1823,9753,16-09-24 6:00,Chennai,D458,Paytm,0
T11081,U274,29798,26-05-24 16:25,Mumbai,D313,Zomato,0
T11082,U255,12500,09-04-24 11:21,Mumbai,D335,Swiggy,0
T11083,U1477,22086,31-05-24 2:36,Mumbai,D155,Zomato,0
